,id,created_at,acknowledged_at,closed_at,address,lat,lng,description,status,summary,media_image_full,request_type_id,request_type_title
85,4261871,2018-03-22T09:09:07-04:00,2018-03-22T09:13:27-04:00,2018-03-22T10:30:52-04:00,"9236 Clubvalley Way Raleigh, North Carolina",35.9045305,-78.7973567,THE STREET LIGHT BULB NEEDS REPLACEMENT.  IT GOES ON FOR ONE MINUTE BUT GOES OFF FOR 20 MINUTES.,Closed,Street Light Concerns,,7336,Street Light Concerns
86,4260096,2018-03-21T18:41:45-04:00,2018-03-22T09:15:07-04:00,,"901-905 Hillsborough St Raleigh, NC 27603, USA",35.7810090197136,-78.6524430289865,no doubt this enormous tree will come down in a storm soon. it will crush cars or kill people.,Acknowledged,Giant dead tree overhanging,https://seeclickfix.com/files/issue_images/0099/2618/img-image_38531750802916537291935.jpg,7341,Trees
87,4259548,2018-03-21T15:15:12-04:00,2018-03-21T16:58:30-04:00,,"Fairview Road Between Oberlin Road And St Marys St Raleigh, North Carolina",35.8092526,-78.6542629,"The ""No Parking"" sign that was located on the Westbound side of Fairview Road between Oberlin Road and St Marys St has been knocked down (probably by someone illegally parking their gigantic SUV)",Acknowledged,Traffic Sign,,7333,Traffic Sign
88,4259526,2018-03-21T15:06:50-04:00,,,"4581 Wellington Downs Raleigh, NC 27613, United States of America",35.8714599596335,-78.7113418579101,Black Audi plate EAB-1621,Open,Abandoned Vehicle,,14427,Abandoned Vehicle
89,4259155,2018-03-21T12:52:51-04:00,,,"1719-1809 New Bern Avenue Raleigh, North Carolina",35.7799539987143,-78.6133228219425,"For the past month, every time it rains a bit, there is excessive water logging on the left turn lane from New Bern Ave to Raleigh Blvd. Maybe there is a clogged storm water drain? Please resolve this before the road surface itself deteriorates.",Open,Other,,15012,Other
90,4259114,2018-03-21T12:47:59-04:00,,,"13000 Baybriar Dr Raleigh, North Carolina",35.907846,-78.7198786,Stormwater broken drain cover at South East corner of Allsbrooke Dr and Baybriar Dr,Open,Other,,15012,Other
91,4258345,2018-03-21T09:18:03-04:00,,,"3619 Cannold Court Raleigh, North Carolina",35.7328292,-78.5374576,3619 Cannold Court is an abandoned house with the siting of rodents crossing into neighbors' yards. The backyard specifically has trash build up and remains untouched.,Open,Abandoned House/Rodents sited,,19289,Tall Grass/Weeds or Other Public Nuisances
92,4258191,2018-03-21T08:43:07-04:00,,,"207 Oberlin Rd Raleigh, NC 27605, USA",35.7868003845215,-78.6613845825195,"Clogged storm drain. This drain is full of sand and leaves. We cleared off the grate but this will need to be opened up and cleaned out.
",Open,Other,https://seeclickfix.com/files/issue_images/0099/2143/img-image_4388749976336.jpg,15012,Other
93,4257348,2018-03-21T00:06:54-04:00,2018-03-21T10:36:38-04:00,2018-03-22T06:40:39-04:00,"4000 Lynn Raleigh, North Carolina",35.8778678,-78.703909,Dead deer on the side of the road,Closed,Dead Animal,,14422,Dead Animal
94,4256359,2018-03-20T16:39:52-04:00,2018-03-20T16:39:57-04:00,,"Fairview Rd And Oberlin Rd Raleigh, North Carolina",35.8093128,-78.6555643,around Fairview and Oberlin rd at the intersection there are many small signs in multiple directions  that are completely faded and hard to read.  Its stating no parking.  Can we address this issue?,Acknowledged,Traffic Sign,,7333,Traffic Sign
95,4255652,2018-03-20T13:08:00-04:00,,," Wyndcliff Court Raleigh, North Carolina",35.8320178,-78.5641958,"Two van are left in the street, 1st one is blue with no license tags and 2nd van is gold with no license tags and flat tire.",Open,Abandoned Vehicle,,14427,Abandoned Vehicle
96,4255290,2018-03-20T11:46:57-04:00,,,901 E Edenton St Raleigh North Carolina,35.780986,-78.625495,"This area has been continuously wet for years. Standing water exists 100% of the time, even when the area does not get rain for weeks. The mosquitos are horrendous during the warmer months. I'm a neighbor in the area and I worry about the standing water creating a breeding ground for mosquitos. Can this please be investigated and eliminated before the temperature starts to increase?",Open,Zika breeding ground? Standing water 100% of the time.,https://seeclickfix.com/files/issue_images/0099/1614/20180320_110333.jpg,19289,Tall Grass/Weeds or Other Public Nuisances
97,4255216,2018-03-20T11:29:52-04:00,2018-03-20T11:30:00-04:00,,"10512 Charmford Way Raleigh, North Carolina",35.9100394,-78.6710071,Sidewalk in front of 10512 Charmford Way has a lot of water ponding when it rains.,Acknowledged,Sidewalk Repair,,21091,Sidewalk Repair
98,4254853,2018-03-20T10:16:31-04:00,,,"4216 Converse Drive Raleigh, North Carolina",35.8415421055656,-78.6255495079346,"Chain link safety fence for Big Branch Creek  was taken down by a driver coming down Compton Road that lost control of his vehicle. The poles are scattered in the creek and part of the fence is now in Big Branch Creek collecting debris. Some of the houses in this area flood if the creek is blocked with debris. The fact that the fence is down is a safety issue with Douglas elementary school down the street. It also appears that the concrete abutment may have been cracked from the impact of the automobile too. This accident occurred March 6.  It is really a mess.  Is the city responsible for this or, do we need to have it cleaned up? ",Open,Safety fence for Big Branch Creek down on Compton Road ,,15012,Other
99,4253596,2018-03-20T02:01:58-04:00,2018-03-20T02:02:18-04:00,2018-03-21T09:01:08-04:00,"Hammond/I 40 Wb Raleigh, North Carolina",35.7453586,-78.6385834,,Closed,Dead Animal,,14422,Dead Animal
100,4253595,2018-03-20T01:58:52-04:00,2018-03-20T10:34:00-04:00,2018-03-21T06:30:53-04:00,"Hammond Road Raleigh, North Carolina",35.7549244147194,-78.6355910914428,Dead deer south bound Hammond rd prior to I 40,Closed,Dead Animal,,14422,Dead Animal
101,4253594,2018-03-20T01:55:32-04:00,2018-03-20T10:34:01-04:00,2018-03-21T06:30:53-04:00,"Hammond Road Raleigh, North Carolina",35.7545703163012,-78.6356129883301,dead deer south bound Hammond rd prior to I 40,Closed,Dead Animal,,14422,Dead Animal
102,4252376,2018-03-19T19:21:48-04:00,2018-03-19T19:22:14-04:00,,"2824 Barmettler Street Raleigh, North Carolina",35.7989374,-78.67508,Street light out,Acknowledged,Street light out,,7336,Street Light Concerns
103,4252173,2018-03-19T18:05:43-04:00,,,"Tom Bradshaw Freeway Heading West At Exit 290 Raleigh, North Carolina",35.7896974914416,-78.7467949069416,"Hump, almost like a speed bump, across the right-most lanes of I40W at Exit 290. ",Open,Other,,15012,Other
104,4252133,2018-03-19T17:48:51-04:00,2018-03-19T17:48:58-04:00,2018-03-21T07:10:39-04:00,"Newton Rd & Ravenscroft Dr Raleigh, North Carolina",35.8796424,-78.6298623,,Closed,Dead Animal,,14422,Dead Animal
105,4252077,2018-03-19T17:25:12-04:00,2018-03-19T17:25:17-04:00,2018-03-27T20:30:26-04:00,"1-7 West Peace Street Raleigh, North Carolina",35.7879992399624,-78.638991273156,"Some work was done in the last week or two and the replacement asphalt, due to insufficient compaction of the layers below, perhaps, has sunk several inches.",Closed,Pothole,,7330,Pothole
106,4251420,2018-03-19T14:06:11-04:00,2018-03-19T14:06:15-04:00,2018-03-21T06:30:31-04:00,"2620 Dandridge raleigh, north carolina",35.7468637,-78.623257,,Closed,Dead Animal,,14422,Dead Animal
107,4251193,2018-03-19T13:14:36-04:00,2018-03-23T19:26:18-04:00,2018-03-20T11:31:00-04:00,"905 Hillsborough St Raleigh, NC 27603, USA",35.7812301516067,-78.6527112498879,dead tree with large branches hanging over Hillsborough St and sidewalk. dangerous!,Acknowledged,dead tree over Hillsborough street,https://seeclickfix.com/files/issue_images/0099/0826/img-image_38525922425572559779163.jpg,7341,Trees
108,4250523,2018-03-19T11:20:51-04:00,,,"2408-2412 Remington Rd Raleigh, NC 27610, USA",35.7936052075261,-78.6030487304687,Multiple vehicles parked on front lawn ,Open,Front Yard Parking Violation,,21273,Front Yard Parking Violation
109,4250481,2018-03-19T11:11:50-04:00,2018-03-19T11:11:54-04:00,,"8091 Monument Lane Raleigh, North Carolina",35.8933876125697,-78.654156430719,"knocked completley over. possibly missing now and already reported to the COR, but not certain?.",Acknowledged,Traffic Sign - Street pole sign,,7333,Traffic Sign
110,4250425,2018-03-19T11:00:15-04:00,,,"Lake Allyn Drive Raleigh, North Carolina",35.8924553,-78.65292,"Street Sign at corner of Lake Allyn Drive and Monument Lane in Raleigh, NC is knocked over.  Please repair.",Open,Street Sign,,15012,Other
111,4250118,2018-03-19T09:58:35-04:00,,,"3100-3104 Quinley Pl Raleigh, NC 27604, USA",35.8298530578613,-78.5888290405273,everyday this car is blocking sidewalk forcing me to push my baby stroller out in the street . which is very dangerous. I address this to the owner and he says it's his driveway and can park how he wants.This is a violation and he needs to take notice.,Open,Other,https://seeclickfix.com/files/issue_images/0099/0531/img-image_8266521868103179560871.jpg,15012,Other
112,4250117,2018-03-19T09:58:19-04:00,,,"3100-3104 Quinley Pl Raleigh, NC 27604, USA",35.8298530578613,-78.5888290405273,everyday this car is blocking sidewalk forcing me to push my baby stroller out in the street . which is very dangerous. I address this to the owner and he says it's his driveway and can park how he wants.This is a violation and he needs to take notice.,Open,Other blocking sidewalk,https://seeclickfix.com/files/issue_images/0099/0530/img-image_8267337223020447294580.jpg,15012,Other
113,4249093,2018-03-18T20:54:10-04:00,2018-03-21T18:31:24-04:00,2018-03-21T18:11:04-04:00,"905-907 West Peace Street Raleigh, North Carolina",35.7886183246266,-78.6517001619564,"Lots of cracks, potholes and uneven surfaces on West Peace, particularly between St. Mary's and Cameron Village.",Acknowledged,Pothole,,7330,Pothole
114,4248754,2018-03-18T17:11:52-04:00,,,"2627-2689 Gresham Lake Rd Raleigh, NC 27615, USA",35.8844299316406,-78.5923843383789,In front of Neff Rental 2900 Roland Rd block,Open,Couch on Roland Road,https://seeclickfix.com/files/issue_images/0099/0197/1521407506025.jpg,15012,Other
115,4248689,2018-03-18T16:40:48-04:00,,,"6856-6898 Davis Cir Raleigh, NC 27613, USA",35.864638467817,-78.7120844370085,Water bottles and fast food wrappers,Open,Litter,,15012,Other
116,4248641,2018-03-18T16:11:46-04:00,2018-03-21T18:33:08-04:00,2018-03-19T13:40:43-04:00,"705 Glenwood Avenue Raleigh, North Carolina",35.7889664445552,-78.6472313083088,"Potholes, cracks and uneven surface on Glenwood Avenue, particularly at the corner of Glenwood and West Peace.",Acknowledged,"Potholes, cracks and uneven surface on Glenwood Avenue, particularly at the corner of Glenwood and West Peace.",,7330,Pothole
117,4248635,2018-03-18T16:09:44-04:00,2018-03-18T16:09:48-04:00,,"609-663 Glenwood Avenue Raleigh, North Carolina",35.7879568925617,-78.647274223653,"Vegetation along the sidewalks on Glenwood Avenue, particularly adjacent to Cornerstone Tavern, has been completely destroyed. Consider replanting vegetation.",Acknowledged,Sidewalk Repair,,21091,Sidewalk Repair
118,4248627,2018-03-18T16:07:31-04:00,2018-03-21T18:30:47-04:00,2018-03-21T16:31:24-04:00,703-709 West Peace Street Raleigh North Carolina,35.7886183246266,-78.649248329488,"Lots of cracks, potholes and uneven surfaces on West Peace, particularly between St. Mary's and North Boylan.",Acknowledged,"Potholes, cracks and uneven surfaces",,7330,Pothole
119,4248166,2018-03-18T11:42:26-04:00,2018-03-19T11:40:18-04:00,,105 E. Whitaker Mill Rd Raleigh North Carolina,35.8060894,-78.6407049,"There are jagged/uneven sections of sidewalk that are dangerous, make pushing a baby stroller difficult. Dirt/mud collects on the sidewalk in the cracks. There is ivy and tree overgrowth on and above the sidewalk as well. THE Mud gets very slippery, sidewalk raised almost 2 inches up.",Acknowledged,Sidewalk Repair ,https://seeclickfix.com/files/issue_images/0098/9966/sidewalk_2.jpg,21091,Sidewalk Repair
120,4248026,2018-03-18T09:51:44-04:00,2018-03-23T19:32:25-04:00,2018-03-28T16:31:03-04:00,"601-699 West Johnson Street Raleigh, North Carolina",35.7872316219125,-78.647405760425,Street Signs down - corner of W. Johnson and Glenwood South and corner of W. Johnson and N. Boylan,Closed,Street marking sign poles down,,7333,Traffic Sign
121,4247976,2018-03-18T08:59:17-04:00,,,"2404 Appalachian Drive Raleigh, North Carolina",35.7484764,-78.6839923,"Very loud, red truck at 2404 Appalachian Drive.  Owner lets it sit and idle.
",Open,Loud Truck,,15012,Other
122,4247119,2018-03-17T16:13:10-04:00,,,"Northern Wake Expy Raleigh, NC 27615, USA",35.8835906982422,-78.5914154052734,Roland Road,Open,Couch on side of road,https://seeclickfix.com/files/issue_images/0098/9739/1521317564185.jpg,15012,Other
123,4246969,2018-03-17T14:34:25-04:00,2018-03-17T14:34:47-04:00,2018-03-22T11:10:38-04:00,"Anderson Park Raleigh, NC",35.7725054,-78.5428389,Litter dumping,Closed,Litter,https://seeclickfix.com/files/issue_images/0098/9671/20180317_111124.jpg,20753,Greenway
124,4246964,2018-03-17T14:32:14-04:00,2018-03-17T14:32:44-04:00,,"Anderson Point Park Raleigh, NC",35.7725054,-78.5428389,Residents are throwing litter in back yard.,Acknowledged,Excessive litter,https://seeclickfix.com/files/issue_images/0098/9668/20180317_111147.jpg,20753,Greenway
125,4246778,2018-03-17T12:36:55-04:00,2018-03-21T17:58:50-04:00,2018-03-27T18:51:06-04:00,"4132 Mackinac Island Ln Raleigh, NC 27610, USA",35.7218672,-78.534106,two large potholes one in the picture and then there's one above it,Closed,Pothole,https://seeclickfix.com/files/issue_images/0098/9601/img-SCF__20180317_1235364356874481086816949.jpg,7330,Pothole
126,4244808,2018-03-16T17:34:25-04:00,,,"279-299 W Lane St Raleigh, NC 27603, USA",35.784013223092,-78.6431379261392,Concrete piled on the grass on the curb between the sidewalk and the road. This could be a trip hazard along with it looks bad as there is a business right here as well. ,Open,There is concrete piled on the curb strip that looks like it came out of a concrete truck ,https://seeclickfix.com/files/issue_images/0098/9344/1521236022652.jpg,15012,Other
127,4244662,2018-03-16T16:22:04-04:00,2018-03-16T16:22:10-04:00,,"116 Oberlin Road Raleigh, North Carolina",35.7898790841041,-78.6629165775688,"There is a desperate need of a No Stopping/Unloading and No Parking signs along north-bound Oberlin in front of the street level parking. Almost daily there is a wide variety of vehicles parked here to load/unload, and not just delivery trucks but vehicles. I have had several close calls due to this illegal parking. Deliveries need to happen from from parking deck side of this building, not stopping in the middle of Oberlin.",Acknowledged,No Parking/Stopping Signs Needed on Oberlin Road,,7333,Traffic Sign
128,4244635,2018-03-16T16:10:35-04:00,2018-03-16T16:10:57-04:00,2018-03-21T16:10:57-04:00,"8304 Glenwood Springs Ct Raleigh, NC 27616, USA",35.8936736,-78.5391446,someone has abandoned their dishwasher on our sidewalk. Can someone please clear it?,Closed,Curbside Collection/Materials at the Curb,https://seeclickfix.com/files/issue_images/0098/9292/img-SCF__20180316_1606309530455871753800058.jpg,615,Curbside Collection/Materials at the Curb
129,4244525,2018-03-16T15:41:28-04:00,2018-03-16T15:41:33-04:00,2018-03-22T10:30:50-04:00,"2100 Hillsborough St Raleigh, NC 27607, USA",35.7864781136018,-78.6632338911295,Cross walk sign on the north side of Hillsborough street at Maiden Lane and hillsborough st has come done. The sign is inside the aloft hotel. The hole is covered by an orange cone. ,Closed,Traffic Sign,,7333,Traffic Sign
130,4244039,2018-03-16T13:00:04-04:00,2018-03-16T13:00:10-04:00,2018-03-27T17:50:42-04:00,"8 West Peace Street Raleigh, North Carolina",35.7880477114888,-78.6386288217041,,Closed,Pothole,,7330,Pothole
